filename,image_path,mask_path,DSC,IoU,Sens,Spec,MCC,Kappa,HD95,NSD
JPCLN050.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN050.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN050.png,0.9840490120319616,0.9685989025908792,0.9847012040202227,0.9936538056080554,0.977954693505008,0.9779542593234264,2.0,0.9725044829589211
JPCLN051.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN051.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN051.png,0.9856167525700987,0.9716413939872457,0.9802469135797207,0.996482326354625,0.9799762614374835,0.9799476575056849,1.4142135623730951,0.9921918572169984
JPCLN052.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN052.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN052.png,0.9799994497782664,0.9607832560141543,0.965994142531204,0.9978767675907687,0.9725223706467119,0.9723266474372829,2.8284271247461903,0.9381270902957741
JPCLN053.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN053.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN053.png,0.9800882619985685,0.9609539977636699,0.9730409626426678,0.992803166606455,0.9688868033317217,0.9688244880184504,2.8284271247461903,0.9330357142810862
JPCLN054.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN054.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN054.png,0.986249458639837,0.9728719427528715,0.989624640121142,0.9932734950238732,0.9808637011788054,0.9808526154860646,2.0,0.9796511627850021
JPCLN055.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN055.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN055.png,0.9827265175166913,0.9660396485689535,0.9832053192703294,0.9935537533788743,0.9764561316098354,0.976455891518898,2.0,0.9541227526289268
JPCLN056.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN056.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN056.png,0.9767199656922818,0.9544991917613874,0.9808662483075052,0.9908891684588713,0.9690139655617123,0.9689985865339251,2.0,0.9577922077859884
JPCLN057.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN057.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN057.png,0.9870108871399734,0.974354881616933,0.9876496602302947,0.9946163339998735,0.9818816656108154,0.9818812418325132,1.4142135623730951,0.9883527454188112
JPCLN058.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN058.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN058.png,0.9872213445671429,0.9747651565042204,0.9836644746043851,0.9929360181874546,0.9774172671401331,0.9773972556448135,2.0,0.9684466019370465
JPCLN059.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN059.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN059.png,0.9781176970466545,0.9571725571719886,0.9721283783777919,0.9947099673200583,0.9708030254697577,0.9707701233552981,2.9828427124745955,0.9254698638954928
JPCLN060.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN060.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN060.png,0.9824335509975834,0.9654736080977552,0.9812603343738249,0.9945739427315231,0.9766147633268053,0.9766134999951581,2.8284271247461903,0.9343206696655871
JPCLN061.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN061.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN061.png,0.9741791909273622,0.9496582466561962,0.980065018707612,0.989397355432131,0.9655913851362217,0.9655603815043036,3.0,0.8601864181034609
JPCLN062.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN062.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN062.png,0.9870966080302401,0.9745219690800576,0.9829195732452898,0.9963509991309739,0.9816834554261116,0.9816655351708573,1.4142135623730951,0.9903244166136009
JPCLN063.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN063.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN063.png,0.9837274617839797,0.9679760347660571,0.9813919664623427,0.9923148082257662,0.974744390998669,0.9747377174786891,2.0,0.9899899899850352
JPCLN064.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN064.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN064.png,0.9817405325312717,0.9641359239917127,0.9835407116345848,0.9891862728997703,0.9719062169419335,0.9719023407538415,2.0,0.9562272016625523
JPCLN065.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN065.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN065.png,0.96820253720661,0.9383649137742504,0.959821428570906,0.99109565807306,0.9560396851830874,0.9559697737360345,3.0,0.9046874999952882
JPCLN066.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN066.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN066.png,0.9850413749202369,0.9705236751328902,0.9782308087388968,0.9950031075199516,0.9757974057713543,0.9757351553655034,2.23606797749979,0.9395691014138752
JPCLN067.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN067.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN067.png,0.9792041078302377,0.9592555331985919,0.9836234687292175,0.9921240954701571,0.9727354691304625,0.9727185453235347,2.8284271247461903,0.9325317301206912
JPCLN068.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN068.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN068.png,0.9887575252046642,0.9777650265380491,0.991177896267091,0.9936979468220297,0.9835805194183675,0.9835742367386379,1.4142135623730951,0.9900442477821347
JPCLN069.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN069.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN069.png,0.9806020462472705,0.9619423333521134,0.9761568350400469,0.9948300720904234,0.9738753518589629,0.9738569854786449,2.0,0.9552421827041372
JPCLN070.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN070.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN070.png,0.9791689340673954,0.9591880250752871,0.9785086574432357,0.9891186839010602,0.9679279659237174,0.9679274222923986,2.12983738762482,0.9497716894933801
JPCLN071.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN071.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN071.png,0.9839276594463353,0.9683637868837038,0.9797774320922701,0.9959649338410971,0.978472376036503,0.9784565784221075,1.4142135623730951,0.9777517564345566
JPCLN072.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN072.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN072.png,0.9808326591570785,0.9623862734316648,0.9777295285353735,0.9947992553017252,0.9746149848708356,0.9746063427814868,2.0,0.9678663239012348
JPCLN073.png,f:/Capstone/Standard_Data\train\jsrt\cxr\JPCLN073.png,f:/Capstone/Standard_Data\train\jsrt\masks\JPCLN073.png,0.9832410340739081,0.9670345352483269,0.9859831215438034,0.9910058328507523,0.9755252283543133,0.9755171545329321,2.0,0.9796479647910911
