filename,image_path,mask_path,Dice (DSC),IoU (Jaccard)
JPCNN027.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN027.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN027.png,0.9704527258872986,0.9426032304763794
JPCNN028.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN028.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN028.png,0.9652071595191956,0.9327554702758789
JPCNN029.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN029.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN029.png,0.9708139300346375,0.943285346031189
JPCNN030.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN030.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN030.png,0.9761724472045898,0.9534553289413452
JPCNN031.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN031.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN031.png,0.9717301726341248,0.9450159668922424
JPCNN032.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN032.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN032.png,0.9759271740913391,0.9529870748519897
JPCNN033.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN033.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN033.png,0.9726657271385193,0.9467871189117432
JPCNN034.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN034.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN034.png,0.9705908298492432,0.9428632259368896
JPCNN035.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN035.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN035.png,0.9717145562171936,0.9449864029884338
JPCNN036.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN036.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN036.png,0.9748471975326538,0.9509298205375671
JPCNN037.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN037.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN037.png,0.9710932970046997,0.9438121914863586
JPCNN038.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN038.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN038.png,0.9722037315368652,0.9459121227264404
JPCNN039.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN039.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN039.png,0.9705684781074524,0.9428210854530334
JPCNN040.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN040.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN040.png,0.9702481627464294,0.9422169923782349
JPCNN041.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN041.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN041.png,0.9645132422447205,0.9314603209495544
JPCNN042.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN042.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN042.png,0.972762942314148,0.9469714164733887
JPCNN043.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN043.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN043.png,0.9634701609611511,0.9295170903205872
JPCNN044.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN044.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN044.png,0.9761551022529602,0.953421950340271
JPCNN045.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN045.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN045.png,0.970845639705658,0.9433440566062927
JPCNN046.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN046.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN046.png,0.968372642993927,0.9386857748031616
JPCNN047.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN047.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN047.png,0.9777426719665527,0.9564555883407593
JPCNN048.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN048.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN048.png,0.9623285531997681,0.9273939728736877
JPCNN049.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN049.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN049.png,0.9577321410179138,0.9188944101333618
JPCNN050.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN050.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN050.png,0.9731762409210205,0.9477550387382507
JPCNN051.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\cxr\JPCNN051.png,..\..\DL Methods\DeepLabV3+\Normalized Data\jsrt\masks\JPCNN051.png,0.972251296043396,0.9460024237632751
