filename,image_path,mask_path,Global Accuracy,Dice (DSC),IoU (Jaccard)
JPCLN130.png,./Normalized Data\jsrt\cxr\JPCLN130.png,./Normalized Data\jsrt\masks\JPCLN130.png,0.9831695556640625,0.9729543924331665,0.9473332166671753
JPCLN131.png,./Normalized Data\jsrt\cxr\JPCLN131.png,./Normalized Data\jsrt\masks\JPCLN131.png,0.981109619140625,0.9522155523300171,0.9087895154953003
JPCLN132.png,./Normalized Data\jsrt\cxr\JPCLN132.png,./Normalized Data\jsrt\masks\JPCLN132.png,0.9877777099609375,0.9767994284629822,0.9546509385108948
JPCLN133.png,./Normalized Data\jsrt\cxr\JPCLN133.png,./Normalized Data\jsrt\masks\JPCLN133.png,0.9782257080078125,0.9655671715736389,0.9334266185760498
JPCLN134.png,./Normalized Data\jsrt\cxr\JPCLN134.png,./Normalized Data\jsrt\masks\JPCLN134.png,0.9874267578125,0.974071741104126,0.9494540691375732
JPCLN135.png,./Normalized Data\jsrt\cxr\JPCLN135.png,./Normalized Data\jsrt\masks\JPCLN135.png,0.9885711669921875,0.9800739288330078,0.9609264731407166
JPCLN136.png,./Normalized Data\jsrt\cxr\JPCLN136.png,./Normalized Data\jsrt\masks\JPCLN136.png,0.9898834228515625,0.9779565930366516,0.9568639993667603
JPCLN137.png,./Normalized Data\jsrt\cxr\JPCLN137.png,./Normalized Data\jsrt\masks\JPCLN137.png,0.9863433837890625,0.961320698261261,0.9255221486091614
JPCLN138.png,./Normalized Data\jsrt\cxr\JPCLN138.png,./Normalized Data\jsrt\masks\JPCLN138.png,0.987579345703125,0.9774240255355835,0.9558448791503906
JPCLN139.png,./Normalized Data\jsrt\cxr\JPCLN139.png,./Normalized Data\jsrt\masks\JPCLN139.png,0.983001708984375,0.9753823280334473,0.9519475698471069
JPCLN140.png,./Normalized Data\jsrt\cxr\JPCLN140.png,./Normalized Data\jsrt\masks\JPCLN140.png,0.9814605712890625,0.9764986038208008,0.9540764093399048
JPCLN141.png,./Normalized Data\jsrt\cxr\JPCLN141.png,./Normalized Data\jsrt\masks\JPCLN141.png,0.9853057861328125,0.9769765734672546,0.954989492893219
JPCLN142.png,./Normalized Data\jsrt\cxr\JPCLN142.png,./Normalized Data\jsrt\masks\JPCLN142.png,0.98651123046875,0.977956235408783,0.9568633437156677
JPCLN143.png,./Normalized Data\jsrt\cxr\JPCLN143.png,./Normalized Data\jsrt\masks\JPCLN143.png,0.9879302978515625,0.9837226271629333,0.967966616153717
JPCLN144.png,./Normalized Data\jsrt\cxr\JPCLN144.png,./Normalized Data\jsrt\masks\JPCLN144.png,0.98760986328125,0.9797273874282837,0.9602603912353516
JPCLN145.png,./Normalized Data\jsrt\cxr\JPCLN145.png,./Normalized Data\jsrt\masks\JPCLN145.png,0.9867706298828125,0.9786279201507568,0.958150327205658
